paper_id,day,title,authors_short,keyword_hits,paper_page,pdf
305,2026-06-05,Correspondence-Attention Alignment for Multi-View Diffusion Models,"Minkyung Kwon, Jinhyeok Choi, Jiho Park et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kwon_Correspondence-Attention_Alignment_for_Multi-View_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kwon_Correspondence-Attention_Alignment_for_Multi-View_Diffusion_Models_CVPR_2026_paper.pdf
311,2026-06-05,GeoDexGrasp: Geometry-aware Generation for Data-efficient and Physics-plausible Dexterous Grasping,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Han_GeoDexGrasp_Geometry-aware_Generation_for_Data-efficient_and_Physics-plausible_Dexterous_Grasping_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_GeoDexGrasp_Geometry-aware_Generation_for_Data-efficient_and_Physics-plausible_Dexterous_Grasping_CVPR_2026_paper.pdf
320,2026-06-05,BiOTPrompt: Bidirectional Optimal Transport Guided Prompting for Disease Evolution-aware Radiology Report Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_BiOTPrompt_Bidirectional_Optimal_Transport_Guided_Prompting_for_Disease_Evolution-aware_Radiology_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_BiOTPrompt_Bidirectional_Optimal_Transport_Guided_Prompting_for_Disease_Evolution-aware_Radiology_CVPR_2026_paper.pdf
324,2026-06-05,Thinking with Frames: Generative Video Distortion Evaluation via Frame Reward Model,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Thinking_with_Frames_Generative_Video_Distortion_Evaluation_via_Frame_Reward_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Thinking_with_Frames_Generative_Video_Distortion_Evaluation_via_Frame_Reward_CVPR_2026_paper.pdf
328,2026-06-05,Ar2Can: An Architect and an Artist Leveraging a Canvas for Multi-Human Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Borse_Ar2Can_An_Architect_and_an_Artist_Leveraging_a_Canvas_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Borse_Ar2Can_An_Architect_and_an_Artist_Leveraging_a_Canvas_for_CVPR_2026_paper.pdf
330,2026-06-05,Scone: Bridging Composition and Distinction in Subject-Driven Image Generation via Unified Understanding-Generation Modeling,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Scone_Bridging_Composition_and_Distinction_in_Subject-Driven_Image_Generation_via_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Scone_Bridging_Composition_and_Distinction_in_Subject-Driven_Image_Generation_via_CVPR_2026_paper.pdf
332,2026-06-05,GaussianZoom: Progressive Zoom-in Generative 3D Gaussian Splatting with Geometric and Semantic Guidance,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Shi_GaussianZoom_Progressive_Zoom-in_Generative_3D_Gaussian_Splatting_with_Geometric_and_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_GaussianZoom_Progressive_Zoom-in_Generative_3D_Gaussian_Splatting_with_Geometric_and_CVPR_2026_paper.pdf
339,2026-06-05,MotionHiFlow: Text-to-Motion via Hierarchical Flow Matching,"Heng Li, Xiaotong Lin, Ling-An Zeng et al.",flow,https://openaccess.thecvf.com/content/CVPR2026/html/Li_MotionHiFlow_Text-to-Motion_via_Hierarchical_Flow_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_MotionHiFlow_Text-to-Motion_via_Hierarchical_Flow_Matching_CVPR_2026_paper.pdf
340,2026-06-05,What Are You Doing? A Closer Look at Controllable Human Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Bugliarello_What_Are_You_Doing_A_Closer_Look_at_Controllable_Human_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Bugliarello_What_Are_You_Doing_A_Closer_Look_at_Controllable_Human_CVPR_2026_paper.pdf
341,2026-06-05,Semantic-Adaptive Diffusion for Dynamic Spatiotemporal Fusion,"Jinsong Zhang, Ying Qu, Yuan Liao et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Semantic-Adaptive_Diffusion_for_Dynamic_Spatiotemporal_Fusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Semantic-Adaptive_Diffusion_for_Dynamic_Spatiotemporal_Fusion_CVPR_2026_paper.pdf
344,2026-06-05,Face2Scene: Using Facial Degradation as an Oracle for Diffusion-Based Scene Restoration,"Amirhossein Kazerouni, Maitreya Suin, Tristan Aumentado-Armstrong et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kazerouni_Face2Scene_Using_Facial_Degradation_as_an_Oracle_for_Diffusion-Based_Scene_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kazerouni_Face2Scene_Using_Facial_Degradation_as_an_Oracle_for_Diffusion-Based_Scene_CVPR_2026_paper.pdf
368,2026-06-05,IntroSVG: Learning from Rendering Feedback for Text-to-SVG Generation via an Introspective Generator-Critic Framework,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_IntroSVG_Learning_from_Rendering_Feedback_for_Text-to-SVG_Generation_via_an_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_IntroSVG_Learning_from_Rendering_Feedback_for_Text-to-SVG_Generation_via_an_CVPR_2026_paper.pdf
370,2026-06-05,BinaryAttention: One-Bit QK-Attention for Vision and Diffusion Transformers,"Chaodong Xiao, Zhengqiang Zhang, Lei Zhang",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xiao_BinaryAttention_One-Bit_QK-Attention_for_Vision_and_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiao_BinaryAttention_One-Bit_QK-Attention_for_Vision_and_Diffusion_Transformers_CVPR_2026_paper.pdf
374,2026-06-05,"One Model, Many Budgets: Elastic Latent Interfaces for Diffusion Transformers","Moayed Haji-Ali, Willi Menapace, Ivan Skorokhodov et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Haji-Ali_One_Model_Many_Budgets_Elastic_Latent_Interfaces_for_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Haji-Ali_One_Model_Many_Budgets_Elastic_Latent_Interfaces_for_Diffusion_Transformers_CVPR_2026_paper.pdf
375,2026-06-05,OmniSonic: Towards Universal and Holistic Audio Generation from Video and Text,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Pian_OmniSonic_Towards_Universal_and_Holistic_Audio_Generation_from_Video_and_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Pian_OmniSonic_Towards_Universal_and_Holistic_Audio_Generation_from_Video_and_CVPR_2026_paper.pdf
379,2026-06-05,SeeU: Seeing the Unseen World via 4D Dynamics-aware Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yuan_SeeU_Seeing_the_Unseen_World_via_4D_Dynamics-aware_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yuan_SeeU_Seeing_the_Unseen_World_via_4D_Dynamics-aware_Generation_CVPR_2026_paper.pdf
383,2026-06-05,ConceptPrism: Concept Disentanglement in Personalized Diffusion Models via Residual Token Optimization,"Minseo Kim, Minchan Kwon, Dongyeun Lee et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_ConceptPrism_Concept_Disentanglement_in_Personalized_Diffusion_Models_via_Residual_Token_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_ConceptPrism_Concept_Disentanglement_in_Personalized_Diffusion_Models_via_Residual_Token_CVPR_2026_paper.pdf
386,2026-06-05,Visual Prototype Conditioned Focal Region Generation for UAV-Based Object Detection,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Visual_Prototype_Conditioned_Focal_Region_Generation_for_UAV-Based_Object_Detection_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Visual_Prototype_Conditioned_Focal_Region_Generation_for_UAV-Based_Object_Detection_CVPR_2026_paper.pdf
387,2026-06-05,Multi-Scale Local Speculative Decoding for Image Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Peruzzo_Multi-Scale_Local_Speculative_Decoding_for_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Peruzzo_Multi-Scale_Local_Speculative_Decoding_for_Image_Generation_CVPR_2026_paper.pdf
392,2026-06-05,SURF: Signature-Retained Fast Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ding_SURF_Signature-Retained_Fast_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ding_SURF_Signature-Retained_Fast_Video_Generation_CVPR_2026_paper.pdf
395,2026-06-05,CLEX: Complementary Label Exchange Learning for Noisy Facial Expression Recognition,,denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_CLEX_Complementary_Label_Exchange_Learning_for_Noisy_Facial_Expression_Recognition_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_CLEX_Complementary_Label_Exchange_Learning_for_Noisy_Facial_Expression_Recognition_CVPR_2026_paper.pdf
396,2026-06-05,OneHOI: Unifying Human-Object Interaction Generation and Editing,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Hoe_OneHOI_Unifying_Human-Object_Interaction_Generation_and_Editing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hoe_OneHOI_Unifying_Human-Object_Interaction_Generation_and_Editing_CVPR_2026_paper.pdf
401,2026-06-05,SemiGDA: Generative Dual-distribution Alignment for Semi-Supervised Medical Image Segmentation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_SemiGDA_Generative_Dual-distribution_Alignment_for_Semi-Supervised_Medical_Image_Segmentation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_SemiGDA_Generative_Dual-distribution_Alignment_for_Semi-Supervised_Medical_Image_Segmentation_CVPR_2026_paper.pdf
402,2026-06-05,DuetSVG: Unified Multimodal SVG Generation with Internal Visual Guidance,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_DuetSVG_Unified_Multimodal_SVG_Generation_with_Internal_Visual_Guidance_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_DuetSVG_Unified_Multimodal_SVG_Generation_with_Internal_Visual_Guidance_CVPR_2026_paper.pdf
403,2026-06-05,FACE: A Face-based Autoregressive Representation for High-Fidelity and Efficient Mesh Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_FACE_A_Face-based_Autoregressive_Representation_for_High-Fidelity_and_Efficient_Mesh_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_FACE_A_Face-based_Autoregressive_Representation_for_High-Fidelity_and_Efficient_Mesh_CVPR_2026_paper.pdf
405,2026-06-05,GenMatter: Perceiving Physical Objects with Generative Matter Models,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Li_GenMatter_Perceiving_Physical_Objects_with_Generative_Matter_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_GenMatter_Perceiving_Physical_Objects_with_Generative_Matter_Models_CVPR_2026_paper.pdf
413,2026-06-05,CUPID: Generative 3D Reconstruction via Joint Object and Pose Modeling,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_CUPID_Generative_3D_Reconstruction_via_Joint_Object_and_Pose_Modeling_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_CUPID_Generative_3D_Reconstruction_via_Joint_Object_and_Pose_Modeling_CVPR_2026_paper.pdf
415,2026-06-05,FM-Steer: Enhance Generalist Policies with Value-Guided Cascaded Denoising,,denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Song_FM-Steer_Enhance_Generalist_Policies_with_Value-Guided_Cascaded_Denoising_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_FM-Steer_Enhance_Generalist_Policies_with_Value-Guided_Cascaded_Denoising_CVPR_2026_paper.pdf
425,2026-06-05,Transition Matching Distillation for Fast Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Nie_Transition_Matching_Distillation_for_Fast_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Nie_Transition_Matching_Distillation_for_Fast_Video_Generation_CVPR_2026_paper.pdf
427,2026-06-05,Bootstrapping Multi-view Learning for Test-time Noisy Correspondence,,denoise,https://openaccess.thecvf.com/content/CVPR2026/html/He_Bootstrapping_Multi-view_Learning_for_Test-time_Noisy_Correspondence_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Bootstrapping_Multi-view_Learning_for_Test-time_Noisy_Correspondence_CVPR_2026_paper.pdf
433,2026-06-05,FloodDiffusion: Tailored Diffusion Forcing for Streaming Motion Generation,"Yiyi Cai, Yuhan Wu, Kunhang Li et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_FloodDiffusion_Tailored_Diffusion_Forcing_for_Streaming_Motion_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_FloodDiffusion_Tailored_Diffusion_Forcing_for_Streaming_Motion_Generation_CVPR_2026_paper.pdf
434,2026-06-05,MeshRipple: Structured Autoregressive Generation of Artist-Meshes,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lin_MeshRipple_Structured_Autoregressive_Generation_of_Artist-Meshes_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_MeshRipple_Structured_Autoregressive_Generation_of_Artist-Meshes_CVPR_2026_paper.pdf
437,2026-06-05,Text-Image Conditioned 3D Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Cen_Text-Image_Conditioned_3D_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cen_Text-Image_Conditioned_3D_Generation_CVPR_2026_paper.pdf
450,2026-06-05,Splatent: Splatting Diffusion Latents for Novel View Synthesis,"Or Hirschorn, Omer Sela, Inbar Huberman-Spiegelglas et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Hirschorn_Splatent_Splatting_Diffusion_Latents_for_Novel_View_Synthesis_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hirschorn_Splatent_Splatting_Diffusion_Latents_for_Novel_View_Synthesis_CVPR_2026_paper.pdf
452,2026-06-05,Benchmarking Single-Factor Physical Video-to-Audio Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Benchmarking_Single-Factor_Physical_Video-to-Audio_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Benchmarking_Single-Factor_Physical_Video-to-Audio_Generation_CVPR_2026_paper.pdf
465,2026-06-05,Rethinking UMM Visual Generation: Masked Modeling for Efficient Image-Only Pre-training,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_Rethinking_UMM_Visual_Generation_Masked_Modeling_for_Efficient_Image-Only_Pre-training_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Rethinking_UMM_Visual_Generation_Masked_Modeling_for_Efficient_Image-Only_Pre-training_CVPR_2026_paper.pdf
473,2026-06-05,SpaceTimePilot: Generative Rendering of Dynamic Scenes Across Space and Time,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_SpaceTimePilot_Generative_Rendering_of_Dynamic_Scenes_Across_Space_and_Time_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_SpaceTimePilot_Generative_Rendering_of_Dynamic_Scenes_Across_Space_and_Time_CVPR_2026_paper.pdf
475,2026-06-05,Learning Hierarchical Hyperbolic Mixture Model for Part-aware 3D Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_Learning_Hierarchical_Hyperbolic_Mixture_Model_for_Part-aware_3D_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Learning_Hierarchical_Hyperbolic_Mixture_Model_for_Part-aware_3D_Generation_CVPR_2026_paper.pdf
484,2026-06-05,GDPO-SR: Group Direct Preference Optimization for One-Step Generative Image Super-Resolution,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yi_GDPO-SR_Group_Direct_Preference_Optimization_for_One-Step_Generative_Image_Super-Resolution_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yi_GDPO-SR_Group_Direct_Preference_Optimization_for_One-Step_Generative_Image_Super-Resolution_CVPR_2026_paper.pdf
495,2026-06-05,Yume1.5: A Text-Controlled Interactive World Generation Model,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Mao_Yume1.5_A_Text-Controlled_Interactive_World_Generation_Model_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Mao_Yume1.5_A_Text-Controlled_Interactive_World_Generation_Model_CVPR_2026_paper.pdf
504,2026-06-05,Tea-Adapter: Teacher Adapter for Efficient Conditional Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Tea-Adapter_Teacher_Adapter_for_Efficient_Conditional_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Tea-Adapter_Teacher_Adapter_for_Efficient_Conditional_Generation_CVPR_2026_paper.pdf
516,2026-06-05,Diffusion-Based Native Adversarial Synthesis for Enhanced Medical Segmentation Generalization,"Hongyu Zhang, Haipeng Chen, Zhimin Xu et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Diffusion-Based_Native_Adversarial_Synthesis_for_Enhanced_Medical_Segmentation_Generalization_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Diffusion-Based_Native_Adversarial_Synthesis_for_Enhanced_Medical_Segmentation_Generalization_CVPR_2026_paper.pdf
524,2026-06-05,Re-Align: Structured Reasoning-guided Alignment for In-Context Image Generation and Editing,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/He_Re-Align_Structured_Reasoning-guided_Alignment_for_In-Context_Image_Generation_and_Editing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Re-Align_Structured_Reasoning-guided_Alignment_for_In-Context_Image_Generation_and_Editing_CVPR_2026_paper.pdf
530,2026-06-05,TV2TV: A Unified Framework for Interleaved Language and Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Han_TV2TV_A_Unified_Framework_for_Interleaved_Language_and_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_TV2TV_A_Unified_Framework_for_Interleaved_Language_and_Video_Generation_CVPR_2026_paper.pdf
533,2026-06-05,SafeRoPE: Risk-specific Head-wise Embedding Rotation for Safe Generation in Rectified Flow Transformers,"Xiang Yang, Feifei Li, Mi Zhang et al.",flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_SafeRoPE_Risk-specific_Head-wise_Embedding_Rotation_for_Safe_Generation_in_Rectified_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_SafeRoPE_Risk-specific_Head-wise_Embedding_Rotation_for_Safe_Generation_in_Rectified_CVPR_2026_paper.pdf
