paper_id,day,title,authors_short,task_cluster,modality,method_family,relevance_tier,keyword_hits,paper_page,pdf
1873,2026-06-06,Prototype-Guided Concept Erasure in Diffusion Models,"Yuze Cai, Jiahao Lu, Hongxiang Shi et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_Prototype-Guided_Concept_Erasure_in_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Prototype-Guided_Concept_Erasure_in_Diffusion_Models_CVPR_2026_paper.pdf
1876,2026-06-06,HSI-GPT2: A Dual-Granularity Large Motion Reasoning Model with Diffusion Refinement for Human-Scene Interaction,"Yuan Wang, Xiang Li, Yali Li et al.",人体、运动与虚拟人,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_HSI-GPT2_A_Dual-Granularity_Large_Motion_Reasoning_Model_with_Diffusion_Refinement_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_HSI-GPT2_A_Dual-Granularity_Large_Motion_Reasoning_Model_with_Diffusion_Refinement_CVPR_2026_paper.pdf
1896,2026-06-06,InstantViR: Real-Time Video Inverse Problem Solver with Distilled Diffusion Prior,"Weimin Bai, Suzhe Xu, Yiwei Ren et al.",效率、训练与压缩,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Bai_InstantViR_Real-Time_Video_Inverse_Problem_Solver_with_Distilled_Diffusion_Prior_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_InstantViR_Real-Time_Video_Inverse_Problem_Solver_with_Distilled_Diffusion_Prior_CVPR_2026_paper.pdf
1903,2026-06-06,All-in-One Slider for Attribute Manipulation in Diffusion Models,"Weixin Ye, Hongguang Zhu, Wei Wang et al.",机器人、自动驾驶与规划,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Ye_All-in-One_Slider_for_Attribute_Manipulation_in_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ye_All-in-One_Slider_for_Attribute_Manipulation_in_Diffusion_Models_CVPR_2026_paper.pdf
1913,2026-06-06,GraspLDP: Towards Generalizable Grasping Policy via Latent Diffusion,"Enda Xiang, Haoxiang Ma, Xinzhu Ma et al.",机器人、自动驾驶与规划,机器人/具身,Latent Diffusion,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xiang_GraspLDP_Towards_Generalizable_Grasping_Policy_via_Latent_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiang_GraspLDP_Towards_Generalizable_Grasping_Policy_via_Latent_Diffusion_CVPR_2026_paper.pdf
1919,2026-06-06,ProcessMaker: A Generalized Process Visualization Framework with Adaptive Sequence Steps on Diffusion Transformers,"Mengling Xu, Sisi You, Yaning Li et al.",视频、音频与时序生成,视频,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_ProcessMaker_A_Generalized_Process_Visualization_Framework_with_Adaptive_Sequence_Steps_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_ProcessMaker_A_Generalized_Process_Visualization_Framework_with_Adaptive_Sequence_Steps_CVPR_2026_paper.pdf
1969,2026-06-06,NAMI: Efficient Image Generation via Bridged Progressive Rectified Flow Transformers,"Yuhang Ma, Bo Cheng, Shanyuan Liu et al.",效率、训练与压缩,图像,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_NAMI_Efficient_Image_Generation_via_Bridged_Progressive_Rectified_Flow_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_NAMI_Efficient_Image_Generation_via_Bridged_Progressive_Rectified_Flow_Transformers_CVPR_2026_paper.pdf
1970,2026-06-06,Temporal Equilibrium MeanFlow: Bridging the Scale Gap for One-Step Generation,"Yuanpeng Tu, Yunpeng Chen, Xinyu Zhang et al.",效率、训练与压缩,视频,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Tu_Temporal_Equilibrium_MeanFlow_Bridging_the_Scale_Gap_for_One-Step_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tu_Temporal_Equilibrium_MeanFlow_Bridging_the_Scale_Gap_for_One-Step_Generation_CVPR_2026_paper.pdf
1979,2026-06-06,PoseD-Flow: Versatile and Guided Flow Matching Model of Human Pose,"Jebastin Nadar, Simone Foti, Tolga Birdal",对齐、安全与可控生成,人体/运动,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Nadar_PoseD-Flow_Versatile_and_Guided_Flow_Matching_Model_of_Human_Pose_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Nadar_PoseD-Flow_Versatile_and_Guided_Flow_Matching_Model_of_Human_Pose_CVPR_2026_paper.pdf
1993,2026-06-06,Masked-Diffusion Autoencoders for 3D Medical Vision Representation Learning,"Jiachen Tu, Guanghui Qin, Theodore Zhengde Zhao et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Tu_Masked-Diffusion_Autoencoders_for_3D_Medical_Vision_Representation_Learning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tu_Masked-Diffusion_Autoencoders_for_3D_Medical_Vision_Representation_Learning_CVPR_2026_paper.pdf
2020,2026-06-06,MeanFuser: Fast One-Step Multi-Modal Trajectory Generation and Adaptive Reconstruction via MeanFlow for End-to-End Autonomous Driving,"Junli Wang, Yinan Zheng, Xueyi Liu et al.",效率、训练与压缩,多模态/VLM,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_MeanFuser_Fast_One-Step_Multi-Modal_Trajectory_Generation_and_Adaptive_Reconstruction_via_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_MeanFuser_Fast_One-Step_Multi-Modal_Trajectory_Generation_and_Adaptive_Reconstruction_via_CVPR_2026_paper.pdf
2030,2026-06-06,Flow Matching for Multimodal Distributions,"Gaoxiang Luo, Frank Cole, Sihang Zhang et al.",多模态、VLM 与语言桥接,多模态/VLM,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Luo_Flow_Matching_for_Multimodal_Distributions_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Flow_Matching_for_Multimodal_Distributions_CVPR_2026_paper.pdf
2037,2026-06-06,InterAgent: Physics-based Multi-agent Command Execution via Diffusion on Interaction Graphs,"Bin Li, Ruichi Zhang, Han Liang et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_InterAgent_Physics-based_Multi-agent_Command_Execution_via_Diffusion_on_Interaction_Graphs_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_InterAgent_Physics-based_Multi-agent_Command_Execution_via_Diffusion_on_Interaction_Graphs_CVPR_2026_paper.pdf
2058,2026-06-06,From Sketch to Fresco: Efficient Diffusion Transformer with Progressive Resolution,"Shikang Zheng, Guantao Chen, Landis He et al.",效率、训练与压缩,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zheng_From_Sketch_to_Fresco_Efficient_Diffusion_Transformer_with_Progressive_Resolution_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_From_Sketch_to_Fresco_Efficient_Diffusion_Transformer_with_Progressive_Resolution_CVPR_2026_paper.pdf
2067,2026-06-06,TAlignDiff: Automatic Tooth Alignment assisted by Diffusion-based Transformation Learning,"Yunbi Liu, Enqi Tang, Shiyu Li et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_TAlignDiff_Automatic_Tooth_Alignment_assisted_by_Diffusion-based_Transformation_Learning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_TAlignDiff_Automatic_Tooth_Alignment_assisted_by_Diffusion-based_Transformation_Learning_CVPR_2026_paper.pdf
2080,2026-06-06,LLaDA-MedV: Exploring Large Language Diffusion Models for Biomedical Image Understanding,"Xuanzhao Dong, Wenhui Zhu, Xiwen Chen et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Dong_LLaDA-MedV_Exploring_Large_Language_Diffusion_Models_for_Biomedical_Image_Understanding_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Dong_LLaDA-MedV_Exploring_Large_Language_Diffusion_Models_for_Biomedical_Image_Understanding_CVPR_2026_paper.pdf
2098,2026-06-06,MicroFM: Physics-guided Flow Matching for Isotropic Microscopy Reconstruction,"Xingzu Zhan, Runmin Jiang, Vatsal Gupta et al.",对齐、安全与可控生成,科学/医学/特殊传感,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Zhan_MicroFM_Physics-guided_Flow_Matching_for_Isotropic_Microscopy_Reconstruction_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhan_MicroFM_Physics-guided_Flow_Matching_for_Isotropic_Microscopy_Reconstruction_CVPR_2026_paper.pdf
2118,2026-06-06,Flowception: Temporally Expansive Flow Matching for Video Generation,"Tariq Berrada Ifriqi, John Nguyen, Karteek Alahari et al.",视频、音频与时序生成,视频,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ifriqi_Flowception_Temporally_Expansive_Flow_Matching_for_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ifriqi_Flowception_Temporally_Expansive_Flow_Matching_for_Video_Generation_CVPR_2026_paper.pdf
2123,2026-06-06,Steering Where to Diffuse: Generative Modeling of Phenotypic Response Simulation with Steered Diffusion Bridge,"Rongchao Zhang, Chengxin Li, Yiwei Lou et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Steering_Where_to_Diffuse_Generative_Modeling_of_Phenotypic_Response_Simulation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Steering_Where_to_Diffuse_Generative_Modeling_of_Phenotypic_Response_Simulation_CVPR_2026_paper.pdf
2126,2026-06-06,UniPixie: Unified and Probabilistic 3D Physics Learning via Flow Matching,"Qilin Huang, Quynh Anh Huynh, Long Le et al.",科学、医学与特殊传感,科学/医学/特殊传感,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_UniPixie_Unified_and_Probabilistic_3D_Physics_Learning_via_Flow_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_UniPixie_Unified_and_Probabilistic_3D_Physics_Learning_via_Flow_Matching_CVPR_2026_paper.pdf
2136,2026-06-06,Unsupervised Multi-Scale Segmentation of 3D Subcellular World with Stable Diffusion Foundation Model,"Mostofa Rafid Uddin, HM Shadman Tabib, Thanh-Huy Nguyen et al.",3D、多视图与场景生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Uddin_Unsupervised_Multi-Scale_Segmentation_of_3D_Subcellular_World_with_Stable_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Uddin_Unsupervised_Multi-Scale_Segmentation_of_3D_Subcellular_World_with_Stable_Diffusion_CVPR_2026_paper.pdf
2137,2026-06-06,LiDAR-to-4DRadar Diffusion Bridge via Cross-Modal Alignment and Translation in Latent Space,"Dazhong Shen, Jingjing Gu, Qiang Zhou et al.",对齐、安全与可控生成,3D/多视图,Latent Diffusion,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Shen_LiDAR-to-4DRadar_Diffusion_Bridge_via_Cross-Modal_Alignment_and_Translation_in_Latent_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_LiDAR-to-4DRadar_Diffusion_Bridge_via_Cross-Modal_Alignment_and_Translation_in_Latent_CVPR_2026_paper.pdf
2159,2026-06-06,GeoDiT: A Diffusion-based Vision-Language Model for Geospatial Understanding,"Jiaqi Liu, Ronghao Fu, Haoran Liu et al.",多模态、VLM 与语言桥接,多模态/VLM,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_GeoDiT_A_Diffusion-based_Vision-Language_Model_for_Geospatial_Understanding_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_GeoDiT_A_Diffusion-based_Vision-Language_Model_for_Geospatial_Understanding_CVPR_2026_paper.pdf
2168,2026-06-06,Towards GUI Agents: Vision-Language Diffusion Models for GUI Grounding,"Shrinidhi Kumbhar, Haofu Liao, Srikar Appalaraju et al.",多模态、VLM 与语言桥接,多模态/VLM,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kumbhar_Towards_GUI_Agents_Vision-Language_Diffusion_Models_for_GUI_Grounding_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kumbhar_Towards_GUI_Agents_Vision-Language_Diffusion_Models_for_GUI_Grounding_CVPR_2026_paper.pdf
2170,2026-06-06,PAD-Hand: Physics-Aware Diffusion for Hand Motion Recovery,"Elkhan Ismayilzada, Yufei Zhang, Zijun Cui",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Ismayilzada_PAD-Hand_Physics-Aware_Diffusion_for_Hand_Motion_Recovery_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ismayilzada_PAD-Hand_Physics-Aware_Diffusion_for_Hand_Motion_Recovery_CVPR_2026_paper.pdf
2173,2026-06-06,Rethinking Visual Rearrangement from A Diffusion Perspective,"Tianliang Qi, Xinhang Song, Yuyi Liu et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Qi_Rethinking_Visual_Rearrangement_from_A_Diffusion_Perspective_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Qi_Rethinking_Visual_Rearrangement_from_A_Diffusion_Perspective_CVPR_2026_paper.pdf
2185,2026-06-06,Unsupervised Monocular 3D Keypoint Discovery from Multi-View Diffusion Priors,"Subin Jeon, In Cho, Junyoung Hong et al.",3D、多视图与场景生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Jeon_Unsupervised_Monocular_3D_Keypoint_Discovery_from_Multi-View_Diffusion_Priors_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeon_Unsupervised_Monocular_3D_Keypoint_Discovery_from_Multi-View_Diffusion_Priors_CVPR_2026_paper.pdf
2190,2026-06-06,WAM-Flow: Parallel Coarse-to-Fine Motion Planning via Discrete Flow Matching for Autonomous Driving,"Yifang Xu, Jiahao Cui, Zhihao Zhu et al.",人体、运动与虚拟人,人体/运动,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_WAM-Flow_Parallel_Coarse-to-Fine_Motion_Planning_via_Discrete_Flow_Matching_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_WAM-Flow_Parallel_Coarse-to-Fine_Motion_Planning_via_Discrete_Flow_Matching_for_CVPR_2026_paper.pdf
2200,2026-06-06,Unified Number-Free Text-to-Motion Generation Via Flow Matching,"Guanhe Huang, Oya Celiktutan",人体、运动与虚拟人,人体/运动,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_Unified_Number-Free_Text-to-Motion_Generation_Via_Flow_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Unified_Number-Free_Text-to-Motion_Generation_Via_Flow_Matching_CVPR_2026_paper.pdf
2207,2026-06-06,Learning to Learn Weight Generation via Local Consistency Diffusion,"Yunchuan Guan, Yu Liu, Ke Zhou et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Guan_Learning_to_Learn_Weight_Generation_via_Local_Consistency_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Guan_Learning_to_Learn_Weight_Generation_via_Local_Consistency_Diffusion_CVPR_2026_paper.pdf
2211,2026-06-06,Generative Diffusion Priors for 3D Mapping of the Dark Universe,"Brandon Zhao, Diana Scognamiglio, Olivier Doré et al.",3D、多视图与场景生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhao_Generative_Diffusion_Priors_for_3D_Mapping_of_the_Dark_Universe_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Generative_Diffusion_Priors_for_3D_Mapping_of_the_Dark_Universe_CVPR_2026_paper.pdf
2220,2026-06-06,Any2Any 3D Diffusion Models with Knowledge Transfer: A Radiotherapy Planning Study,"Yuhan Wang, Zihan Li, Han Liu et al.",3D、多视图与场景生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Any2Any_3D_Diffusion_Models_with_Knowledge_Transfer_A_Radiotherapy_Planning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Any2Any_3D_Diffusion_Models_with_Knowledge_Transfer_A_Radiotherapy_Planning_CVPR_2026_paper.pdf
2223,2026-06-06,High-Fidelity Diffusion Face Swapping with ID-Constrained Facial Conditioning,"Dailan He, Xiahong Wang, Shulun Wang et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/He_High-Fidelity_Diffusion_Face_Swapping_with_ID-Constrained_Facial_Conditioning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/He_High-Fidelity_Diffusion_Face_Swapping_with_ID-Constrained_Facial_Conditioning_CVPR_2026_paper.pdf
2230,2026-06-06,PixelDiT: Pixel Diffusion Transformers for Image Generation,"Yongsheng Yu, Wei Xiong, Weili Nie et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yu_PixelDiT_Pixel_Diffusion_Transformers_for_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_PixelDiT_Pixel_Diffusion_Transformers_for_Image_Generation_CVPR_2026_paper.pdf
